#,Question,Actual Query,involved_tables,executed,record_count,expected_answer,primary_keys
282,List the sales order IDs where the total quantity of items is greater than the company average order quantity.,SELECT SalesOrderID FROM Sales.SalesOrderDetail GROUP BY SalesOrderID HAVING SUM(OrderQty) > (SELECT AVG(OrderQtySum) FROM (SELECT SUM(OrderQty) AS OrderQtySum FROM Sales.SalesOrderDetail GROUP BY SalesOrderID) AS t);,Sales.SalesOrderDetail,success,1000,,"[43659, 43661, 43662, 43664, 43665, 43668, 43671, 43672, 43673, 43675]"
283,Show names of departments that have never hired any male employees.,SELECT Name FROM HumanResources.Department WHERE DepartmentID NOT IN (SELECT edh.DepartmentID FROM HumanResources.EmployeeDepartmentHistory edh JOIN HumanResources.Employee e ON edh.BusinessEntityID = e.BusinessEntityID WHERE e.Gender = 'M');,"HumanResources.Department, HumanResources.Employee, HumanResources.EmployeeDepartmentHistory",success,0,,
284,Find products with the word Silver in their name but not Black.,SELECT Name FROM Production.Product WHERE Name LIKE '%Silver%' AND Name NOT LIKE '%Black%';,Production.Product,success,31,,
285,"List the top 3 territories by sales for each group (North America, Europe, etc.).","SELECT * FROM (SELECT [Group], Name, SalesYTD, ROW_NUMBER() OVER(PARTITION BY [Group] ORDER BY SalesYTD DESC) AS RankVal FROM Sales.SalesTerritory) AS t WHERE RankVal <= 3;",Sales.SalesTerritory,success,7,,
286,Show the total list price of all products in the Components category.,SELECT SUM(p.ListPrice) FROM Production.Product p JOIN Production.ProductSubcategory s ON p.ProductSubcategoryID = s.ProductSubcategoryID JOIN Production.ProductCategory c ON s.ProductCategoryID = c.ProductCategoryID WHERE c.Name = 'Components';,"Production.Product, Production.ProductCategory, Production.ProductSubcategory",success,,62961.2800,
287,"Find customers who have made purchases totaling more than $100,000 but only in a single year.","SELECT CustomerID FROM Sales.SalesOrderHeader GROUP BY CustomerID, YEAR(OrderDate) HAVING SUM(TotalDue) > 100000;",Sales.SalesOrderHeader,success,328,,"[29486, 29486, 29488, 29488, 29489, 29497, 29497, 29497, 29497, 29499]"
288,Find the shift with the least number of employees assigned.,"SELECT TOP 1 ShiftID, COUNT(*) FROM HumanResources.EmployeeDepartmentHistory GROUP BY ShiftID ORDER BY COUNT(*) ASC;",HumanResources.EmployeeDepartmentHistory,success,1,,[3]
289,List all products that are 'Red' and have a weight less than 10.,SELECT Name FROM Production.Product WHERE Color = 'Red' AND Weight < 10;,Production.Product,success,17,,
290,Display the person name and the number of days since their last modified date.,"SELECT FirstName, LastName, DATEDIFF(day, ModifiedDate, GETDATE()) AS DaysSinceModified FROM Person.Person;",Person.Person,success,1000,,
291,Find the average discount percentage for online vs offline orders.,"SELECT OnlineOrderFlag, AVG(so.DiscountPct) FROM Sales.SalesOrderHeader h JOIN Sales.SalesOrderDetail d ON h.SalesOrderID = d.SalesOrderID JOIN Sales.SpecialOffer so ON d.SpecialOfferID = so.SpecialOfferID GROUP BY OnlineOrderFlag;","Sales.SalesOrderDetail, Sales.SalesOrderHeader, Sales.SpecialOffer",success,2,,
292,List all addresses that have 'Suite' in their address line 2.,SELECT * FROM Person.Address WHERE AddressLine2 LIKE '%Suite%';,Person.Address,"failed: ('ODBC SQL type -151 is not yet supported.  column-index=6  type=-151', 'HY106')",,,
293,Show the salesperson with the highest bonus to sales ratio.,"SELECT TOP 1 BusinessEntityID, (Bonus / SalesYTD) AS BonusRatio FROM Sales.SalesPerson WHERE SalesYTD > 0 ORDER BY BonusRatio DESC;",Sales.SalesPerson,success,1,,[286]
294,Find the total number of products in each inventory shelf.,"SELECT Shelf, COUNT(ProductID) FROM Production.ProductInventory GROUP BY Shelf;",Production.ProductInventory,success,21,,
295,Retrieve the name of the product that has the largest bill of materials hierarchy level.,"SELECT TOP 1 p.Name, bom.BOMLevel FROM Production.Product p JOIN Production.BillOfMaterials bom ON p.ProductID = bom.ComponentID ORDER BY bom.BOMLevel DESC;","Production.BillOfMaterials, Production.Product",success,1,,
296,List orders that were paid with a Vista credit card.,SELECT oh.SalesOrderID FROM Sales.SalesOrderHeader oh JOIN Sales.CreditCard cc ON oh.CreditCardID = cc.CreditCardID WHERE cc.CardType = 'Vista';,"Sales.CreditCard, Sales.SalesOrderHeader",success,1000,,"[43660, 43663, 43665, 43666, 43669, 43670, 43671, 43672, 43673, 43675]"
297,Calculate the standard deviation of list prices for each category.,"SELECT pc.Name, STDEV(p.ListPrice) FROM Production.Product p JOIN Production.ProductSubcategory ps ON p.ProductSubcategoryID = ps.ProductSubcategoryID JOIN Production.ProductCategory pc ON ps.ProductCategoryID = pc.ProductCategoryID GROUP BY pc.Name;","Production.Product, Production.ProductCategory, Production.ProductSubcategory",success,4,,
298,Find employees who are currently on their second department in the company.,SELECT BusinessEntityID FROM HumanResources.EmployeeDepartmentHistory GROUP BY BusinessEntityID HAVING COUNT(DepartmentID) = 2;,HumanResources.EmployeeDepartmentHistory,success,4,,"[4, 16, 224, 234]"
299,Show product names that have more than one illustration assigned.,SELECT p.Name FROM Production.Product p JOIN Production.ProductModelIllustration pmi ON p.ProductModelID = pmi.ProductModelID GROUP BY p.Name HAVING COUNT(pmi.IllustrationID) > 1;,"Production.Product, Production.ProductModelIllustration",success,2,,
300,Find the month in 2011 with the lowest number of unique products sold.,"SELECT TOP 1 MONTH(OrderDate) AS Mo, COUNT(DISTINCT ProductID) AS UniqueProducts FROM Sales.SalesOrderHeader h JOIN Sales.SalesOrderDetail d ON h.SalesOrderID = d.SalesOrderID WHERE YEAR(OrderDate) = 2011 GROUP BY MONTH(OrderDate) ORDER BY UniqueProducts ASC;","Sales.SalesOrderDetail, Sales.SalesOrderHeader",success,1,,
