#,Question,Actual Query,involved_tables,executed,record_count,expected_answer,primary_keys
365,Identify customers who have used more than 3 different credit cards.,SELECT BusinessEntityID FROM Sales.PersonCreditCard GROUP BY BusinessEntityID HAVING COUNT(CreditCardID) > 3;,Sales.PersonCreditCard,success,0,,
366,Find the sales person with the highest 'Conversion' (orders per month they were active).,"WITH ActiveMonths AS (SELECT SalesPersonID, DATEDIFF(month, MIN(OrderDate), MAX(OrderDate)) + 1 AS Months FROM Sales.SalesOrderHeader WHERE SalesPersonID IS NOT NULL GROUP BY SalesPersonID) SELECT am.SalesPersonID, COUNT(soh.SalesOrderID) / CAST(am.Months AS float) AS Conv FROM Sales.SalesOrderHeader soh JOIN ActiveMonths am ON soh.SalesPersonID = am.SalesPersonID GROUP BY am.SalesPersonID, am.Months ORDER BY Conv DESC;",Sales.SalesOrderHeader,success,17,,"[274, 275, 276, 277, 278, 279, 280, 281, 282, 283]"
367,"List all products that were ever discontinued but later replaced (same product model ID, newer sell start date).","SELECT p1.Name AS Discontinued, p2.Name AS Replacement FROM Production.Product p1 JOIN Production.Product p2 ON p1.ProductModelID = p2.ProductModelID WHERE p1.DiscontinuedDate IS NOT NULL AND p2.SellStartDate > p1.DiscontinuedDate;",Production.Product,success,0,,
368,Calculate the 'Geometric Mean' of list prices.,SELECT EXP(AVG(LOG(ListPrice))) FROM Production.Product WHERE ListPrice > 0;,Production.Product,success,,279.40594305154207,
369,Identify addresses that are registered as both 'Home' and 'Shipping' address type.,"SELECT BusinessEntityID, AddressID FROM Person.BusinessEntityAddress GROUP BY BusinessEntityID, AddressID HAVING COUNT(AddressTypeID) > 1;",Person.BusinessEntityAddress,success,0,,
370,"Use CHOOSE to select a string based on the priority (1, 2, 3) of an item.","SELECT SalesOrderID, Status, CHOOSE(Status, 'In Process', 'Approved', 'Backordered', 'Rejected', 'Shipped', 'Cancelled') FROM Sales.SalesOrderHeader;",Sales.SalesOrderHeader,success,1000,,"[43659, 43660, 43661, 43662, 43663, 43664, 43665, 43666, 43667, 43668]"
371,Find all products that are 'Parent' components in at least 5 different bill of materials.,SELECT ProductAssemblyID FROM Production.BillOfMaterials GROUP BY ProductAssemblyID HAVING COUNT(ComponentID) >= 5;,Production.BillOfMaterials,success,204,,"[null, 517, 518, 522, 680, 706, 717, 718, 719, 720]"
372,Rank employees by the number of days they've been in their current organization level.,"SELECT BusinessEntityID, OrganizationLevel, DATEDIFF(day, ModifiedDate, GETDATE()) AS DaysInLevel, RANK() OVER (PARTITION BY OrganizationLevel ORDER BY ModifiedDate) AS Rnk FROM HumanResources.Employee;",HumanResources.Employee,success,290,,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]"
373,Use STRING_AGG to list all unique colors available in each category.,"SELECT pc.Name AS Category, STRING_AGG(DISTINCT p.Color, ', ') AS Colors FROM Production.Product p JOIN Production.ProductSubcategory ps ON p.ProductSubcategoryID = ps.ProductSubcategoryID JOIN Production.ProductCategory pc ON ps.ProductCategoryID = pc.ProductCategoryID GROUP BY pc.Name;","Production.Product, Production.ProductCategory, Production.ProductSubcategory","failed: ('42000', ""[42000] [Microsoft][ODBC Driver 18 for SQL Server][SQL Server]Incorrect syntax near ','. (102) (SQLExecDirectW)"")",,,
374,Find the sales person whose average order value is most consistent (lowest standard deviation).,"SELECT TOP 1 SalesPersonID, STDEV(TotalDue) AS StdDev FROM Sales.SalesOrderHeader WHERE SalesPersonID IS NOT NULL GROUP BY SalesPersonID ORDER BY StdDev ASC;",Sales.SalesOrderHeader,success,1,,[286]
375,Calculate the total tax amount for each country region.,"SELECT cr.Name, SUM(soh.TaxAmt) FROM Sales.SalesOrderHeader soh JOIN Person.Address a ON soh.ShipToAddressID = a.AddressID JOIN Person.StateProvince sp ON a.StateProvinceID = sp.StateProvinceID JOIN Person.CountryRegion cr ON sp.CountryRegionCode = cr.CountryRegionCode GROUP BY cr.Name;","Person.Address, Person.CountryRegion, Person.StateProvince, Sales.SalesOrderHeader",success,6,,
376,Retrieve all job candidates who have 'Microsoft' mentioned in their resume.,"WITH XMLNAMESPACES ('http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/Resume' AS res) SELECT JobCandidateID FROM HumanResources.JobCandidate WHERE Resume.exist('//res:Employer[contains(., ""Microsoft"")]') = 1;",HumanResources.JobCandidate,"failed: ('42000', ""[42000] [Microsoft][ODBC Driver 18 for SQL Server][SQL Server]XQuery [HumanResources.JobCandidate.Resume.exist()]: Cannot implicitly atomize or apply 'fn:data()' to complex content elements...",,,
377,Identify potential 'Gap' periods where no sales were made for more than 48 hours.,"WITH Lagged AS (SELECT OrderDate, LAG(OrderDate) OVER (ORDER BY OrderDate) AS PrevDate FROM Sales.SalesOrderHeader) SELECT OrderDate, PrevDate, DATEDIFF(hour, PrevDate, OrderDate) FROM Lagged WHERE DATEDIFF(hour, PrevDate, OrderDate) > 48;",Sales.SalesOrderHeader,success,0,,
378,Calculate the profit margin ((ListPrice - StandardCost) / ListPrice) for each product.,"SELECT Name, (ListPrice - StandardCost) / NULLIF(ListPrice, 0) AS Margin FROM Production.Product;",Production.Product,success,504,,
379,Find all products that have had more than 3 price changes in list price history.,SELECT ProductID FROM Production.ProductListPriceHistory GROUP BY ProductID HAVING COUNT(*) > 3;,Production.ProductListPriceHistory,success,0,,
380,Use a common table expression to find the top 5 cities by total number of employees.,"WITH CityEmp AS (SELECT a.City, COUNT(e.BusinessEntityID) AS EmpCount FROM HumanResources.Employee e JOIN Person.BusinessEntityAddress bea ON e.BusinessEntityID = bea.BusinessEntityID JOIN Person.Address a ON bea.AddressID = a.AddressID GROUP BY a.City) SELECT TOP 5 * FROM CityEmp ORDER BY EmpCount DESC;","HumanResources.Employee, Person.Address, Person.BusinessEntityAddress",success,5,,
381,Calculate the average rate of pay for employees in each shift.,"SELECT s.Name, AVG(eph.Rate) FROM HumanResources.Shift s JOIN HumanResources.EmployeeDepartmentHistory edh ON s.ShiftID = edh.ShiftID JOIN HumanResources.EmployeePayHistory eph ON edh.BusinessEntityID = eph.BusinessEntityID GROUP BY s.Name;","HumanResources.EmployeeDepartmentHistory, HumanResources.EmployeePayHistory, HumanResources.Shift",success,3,,
382,Find the product that has been 'Scrapped' for the most unique reasons.,"SELECT TOP 1 ProductID, COUNT(DISTINCT ScrapReasonID) AS ReasonCount FROM Production.WorkOrder WHERE ScrapReasonID IS NOT NULL GROUP BY ProductID ORDER BY ReasonCount DESC;",Production.WorkOrder,success,1,,[316]
383,Identify sales orders that were modified after they were shipped.,SELECT SalesOrderID FROM Sales.SalesOrderHeader WHERE ModifiedDate > ShipDate;,Sales.SalesOrderHeader,success,0,,
384,Calculate the 'Year-to-Date' cumulative sales for each month in the database.,"SELECT YEAR(OrderDate) AS Yr, MONTH(OrderDate) AS Mo, SUM(TotalDue) AS Monthly, SUM(SUM(TotalDue)) OVER (PARTITION BY YEAR(OrderDate) ORDER BY MONTH(OrderDate)) AS YTD FROM Sales.SalesOrderHeader GROUP BY YEAR(OrderDate), MONTH(OrderDate);",Sales.SalesOrderHeader,success,38,,
385,Find all persons whose last name has more than 10 characters and starts with 'V'.,"SELECT FirstName, LastName FROM Person.Person WHERE LEN(LastName) > 10 AND LastName LIKE 'V%';",Person.Person,success,5,,
386,Use CROSS JOIN to generate a calendar of all months between 2011 and 2014.,"WITH Years AS (SELECT 2011 AS Y UNION SELECT 2012 UNION SELECT 2013 UNION SELECT 2014), Months AS (SELECT 1 AS M UNION SELECT 2 UNION SELECT 3 UNION SELECT 4 UNION SELECT 5 UNION SELECT 6 UNION SELECT 7 UNION SELECT 8 UNION SELECT 9 UNION SELECT 10 UNION SELECT 11 UNION SELECT 12) SELECT Y, M FROM Years CROSS JOIN Months;",,success,48,,
387,Identify products where the standard cost in the product table doesn't match the most recent entry in product cost history.,"SELECT p.ProductID, p.StandardCost, pch.StandardCost AS HistoryCost FROM Production.Product p JOIN (SELECT ProductID, StandardCost, ROW_NUMBER() OVER (PARTITION BY ProductID ORDER BY StartDate DESC) AS rnk FROM Production.ProductCostHistory) AS pch ON p.ProductID = pch.ProductID WHERE pch.rnk = 1 AND p.StandardCost <> pch.StandardCost;","Production.Product, Production.ProductCostHistory",success,0,,
388,Find the 'Top 3' subcategories by revenue for the 'Europe' territory group.,"SELECT TOP 3 ps.Name, SUM(sod.LineTotal) AS Rev FROM Sales.SalesOrderDetail sod JOIN Production.Product p ON sod.ProductID = p.ProductID JOIN Production.ProductSubcategory ps ON p.ProductSubcategoryID = ps.ProductSubcategoryID JOIN Sales.SalesOrderHeader soh ON sod.SalesOrderID = soh.SalesOrderID JOIN Sales.SalesTerritory st ON soh.TerritoryID = st.TerritoryID WHERE st.[Group] = 'Europe' GROUP BY ps.Name ORDER BY Rev DESC;","Production.Product, Production.ProductSubcategory, Sales.SalesOrderDetail, Sales.SalesOrderHeader, Sales.SalesTerritory",success,3,,
389,Use PATINDEX to find products with a number between 50 and 59 in their Name.,"SELECT Name FROM Production.Product WHERE PATINDEX('%5[0-9]%', Name) > 0;",Production.Product,success,88,,
390,Calculate the total number of hours worked by all resources in work order routing.,SELECT SUM(ActualResourceHrs) FROM Production.WorkOrderRouting;,Production.WorkOrderRouting,success,,228962.2000,
391,Identify potential orphan addresses that are not linked to any business entity.,SELECT AddressID FROM Person.Address EXCEPT SELECT AddressID FROM Person.BusinessEntityAddress;,"Person.Address, Person.BusinessEntityAddress",success,0,,
392,Retrieve the 'Instructions' XML for products that have a 'MachineHours' value greater than 5.,"WITH XMLNAMESPACES ('http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/ProductModelManuInstructions' AS mi) SELECT Name FROM Production.ProductModel WHERE Instructions.value('(/mi:root/mi:Location/@MachineHours)[1]', 'decimal') > 5;",Production.ProductModel,success,0,,
393,Find the average number of product photos per product.,"SELECT AVG(CAST(PhotoCount AS float)) FROM (SELECT ProductID, COUNT(ProductPhotoID) AS PhotoCount FROM Production.ProductProductPhoto GROUP BY ProductID) AS t;",Production.ProductProductPhoto,success,1,,
394,Identify sales orders where the total due is not equal to sub total + tax amount + freight.,"SELECT SalesOrderID, TotalDue, (SubTotal + TaxAmt + Freight) AS Calculated FROM Sales.SalesOrderHeader WHERE ABS(TotalDue - (SubTotal + TaxAmt + Freight)) > 0.01;",Sales.SalesOrderHeader,success,0,,
395,Use ROW_NUMBER to delete duplicate rows from a table.,"WITH CTE AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY [UniqueCols] ORDER BY [SortCol]) AS rnk FROM [Table]) DELETE FROM CTE WHERE rnk > 1;",,"failed: ('42S02', ""[42S02] [Microsoft][ODBC Driver 18 for SQL Server][SQL Server]Invalid object name 'Table'. (208) (SQLExecDirectW)"")",,,
396,Find the most active 'Day of the Week' for orders.,"SELECT TOP 1 DATENAME(weekday, OrderDate) AS DayName, COUNT(*) FROM Sales.SalesOrderHeader GROUP BY DATENAME(weekday, OrderDate) ORDER BY COUNT(*) DESC;",Sales.SalesOrderHeader,success,1,,
397,Identify all products that have an associated 'Illustration' with a specific diagram type.,SELECT p.Name FROM Production.Product p JOIN Production.ProductModelIllustration pmi ON p.ProductModelID = pmi.ProductModelID JOIN Production.Illustration i ON pmi.IllustrationID = i.IllustrationID WHERE i.Diagram.exist('//*:Shape') = 1;,"Production.Illustration, Production.Product, Production.ProductModelIllustration",success,0,,
398,Calculate the 'Correlation' between list price and standard cost.,SELECT (AVG(ListPrice * StandardCost) - AVG(ListPrice) * AVG(StandardCost)) / (STDEVP(ListPrice) * STDEVP(StandardCost)) AS Correlation FROM Production.Product;,Production.Product,success,,0.9974160615695156,
399,List the sales persons who have achieved their sales quota for every year they have a record in sales person quota history.,"SELECT BusinessEntityID FROM Sales.SalesPersonQuotaHistory GROUP BY BusinessEntityID HAVING MIN(IIF(SalesQuota > 0, 1, 0)) = 1;",Sales.SalesPersonQuotaHistory,success,17,,"[274, 275, 276, 277, 278, 279, 280, 281, 282, 283]"
400,Find the top 5 'Most Shared' first names.,"SELECT TOP 5 FirstName, COUNT(*) AS Frequency FROM Person.Person GROUP BY FirstName ORDER BY Frequency DESC;",Person.Person,success,5,,
